IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",1,"Male",69,45,49,"45-49",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00347141
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",2,"Female",69,45,49,"45-49",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00184344
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",1,"Male",66,50,54,"50-54",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00573768
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",2,"Female",66,50,54,"50-54",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00272036
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",1,"Male",68,55,59,"55-59",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00875575
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",2,"Female",68,55,59,"55-59",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00462621
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",1,"Male",60,60,64,"60-64",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01325503
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",2,"Female",60,60,64,"60-64",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00640894
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",1,"Male",72,65,69,"65-69",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.02066397
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",2,"Female",72,65,69,"65-69",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00929923
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",1,"Male",73,70,74,"70-74",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.03407841
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",2,"Female",73,70,74,"70-74",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01749435
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",1,"Male",58,75,79,"75-79",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.05594658
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",2,"Female",58,75,79,"75-79",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.03246093
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",1,"Male",61,80,84,"80-84",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.09417731
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",2,"Female",61,80,84,"80-84",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.06554767
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",1,"Male",65,85,89,"85-89",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.16268272
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",2,"Female",65,85,89,"85-89",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.12984057
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",1,"Male",74,90,94,"90-94",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.25927478
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",2,"Female",74,90,94,"90-94",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.22566811
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",1,"Male",70,95,99,"95-99",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.37947734
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",2,"Female",70,95,99,"95-99",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.36396628
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",1,"Male",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.52572017
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",54,"2003",4,"Median",2,"Female",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.53415567
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00476
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00436
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",223,1,4,"1-4",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0001825
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",223,1,4,"1-4",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00012751
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",71,5,9,"5-9",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.000128
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",71,5,9,"5-9",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.000126
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",76,10,14,"10-14",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.000128
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",76,10,14,"10-14",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00012199
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",67,15,19,"15-19",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00076166
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",67,15,19,"15-19",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00037195
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",75,20,24,"20-24",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0010099
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",75,20,24,"20-24",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00026198
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",57,25,29,"25-29",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00087604
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",57,25,29,"25-29",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.000278
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",62,30,34,"30-34",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00083594
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",62,30,34,"30-34",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00035999
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",63,35,39,"35-39",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00125592
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",63,35,39,"35-39",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00053994
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",64,40,44,"40-44",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0018153
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",64,40,44,"40-44",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00090783
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",69,45,49,"45-49",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00340138
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",69,45,49,"45-49",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00157165
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",66,50,54,"50-54",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00551981
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",66,50,54,"50-54",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00267643
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",68,55,59,"55-59",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00883845
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",68,55,59,"55-59",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00434724
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",60,60,64,"60-64",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01273553
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",60,60,64,"60-64",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00634334
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",72,65,69,"65-69",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01929034
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",72,65,69,"65-69",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00942018
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",73,70,74,"70-74",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.03191852
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",73,70,74,"70-74",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01589235
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",58,75,79,"75-79",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.05221369
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",58,75,79,"75-79",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.03011314
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",61,80,84,"80-84",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.09087928
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",61,80,84,"80-84",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.06177362
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",65,85,89,"85-89",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.15117444
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",65,85,89,"85-89",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.12029836
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",74,90,94,"90-94",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.25117055
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",74,90,94,"90-94",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.21436375
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",70,95,99,"95-99",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.38507771
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",70,95,99,"95-99",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.34520926
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",1,"Male",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.54602423
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",55,"2004",4,"Median",2,"Female",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.51375429
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00435
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00397
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",223,1,4,"1-4",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00020752
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",223,1,4,"1-4",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00022253
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",71,5,9,"5-9",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.000152
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",71,5,9,"5-9",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.000112
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",76,10,14,"10-14",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.000142
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",76,10,14,"10-14",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.000088
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",67,15,19,"15-19",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00071178
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",67,15,19,"15-19",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00025599
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",75,20,24,"20-24",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00089826
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",75,20,24,"20-24",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00029799
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",57,25,29,"25-29",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00080997
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",57,25,29,"25-29",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00029401
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",62,30,34,"30-34",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00088995
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",62,30,34,"30-34",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00034398
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",63,35,39,"35-39",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00120164
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",63,35,39,"35-39",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00062196
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",64,40,44,"40-44",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00177918
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",64,40,44,"40-44",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00091777
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",69,45,49,"45-49",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00304032
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",69,45,49,"45-49",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00169758
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",66,50,54,"50-54",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00540893
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",66,50,54,"50-54",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00262945
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",68,55,59,"55-59",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00894217
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",68,55,59,"55-59",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0042955
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",60,60,64,"60-64",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01281494
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",2,"Female",60,60,64,"60-64",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00596335
79,"Age specific mortality rate m(x,n) - abridged","Age-specific mortality rates by age groups and by sex","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",56,"2005",4,"Median",1,"Male",72,65,69,"65-69",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01883111
